customer_id,qtt_order,total_spent,
1359,108,35297.79,
1360,731,106303.18,
1361,807,543701.29,
1362,536,390853.58,
1363,610,974266.53,
1364,31,114959.02,
1365,44,62272.52,
1366,65,258782.05,
1367,309,18030.07,
1368,70,275804.63,
1369,101,96994.39,
1370,82,555855.17,
1371,75,130059.69,
1372,50,211884.67,
1373,163,387230.54,
1374,82,738431.34,
1375,67,156502.2,
1376,324,272791.11,
1377,45,70073.43,
1378,96,86106.08,
1379,42,221469.27,
1380,12,116702.6,
1381,99,120820.42,
1382,256,1132852.95,
1383,66,105047.31,
1384,577,135917.53,
1385,49,199525.72,
1386,26,43573.85,
1387,51,372965.25,
1388,41,193762.54,
1389,193,360912.09,
1390,32,170048.5,
1391,8,24790.17,
1392,74,386141.62,
1393,28,83141.18,
1394,17,130120.49,
1395,8,39309.5,
1396,13,16499.89,
1397,24,41019.06,
1398,70,240426.6,
1399,91,117742.91,
1400,506,222243.32,
1401,8,32496.3,
1402,407,200974.62,
1403,82,93052.37,
1404,253,177842.46,
1405,59,496367.25,
1406,28,37743.87,
1407,37,100805.5,
1408,58,73476.37,
1409,268,96896.41,
1410,45,169597.14,
1411,58,719819.82,
1412,333,380295.13,
1413,13,776919.36,
1414,244,694019.54,
1415,135,835401.91,
1416,109,327212.48,
1417,41,86718.72,
1418,4,17624.01,
1419,50,460170.18,
1420,17,258582.51,
1421,77,55615.57,
1422,32,425955.85,
1423,16,101368.08,
1424,11,10503.53,
1425,50,236486.69,
1426,287,169419.7,
1427,44,132743.39,
1428,11,17646.27,
1429,30,158518.03,
1430,12,46979.22,
1431,6,43585.84,
1432,56,76939.82,
1433,442,320908.57,
1434,961,883077.02,
1435,19,22734.37,
1436,57,65845.72,
1437,124,108522.91,
1438,27,368610.12,
1439,58,81041.02,
1440,162,174966.39,
1441,73,77974.96,
1442,6,281603.28,
1443,40,107812.03,
1444,27,380309.32,
1445,38,87029.94,
1446,7,85889.83,
1447,234,134444.22,
1448,44,23322.82,
1449,5,72232.02,
1450,16,9954.38,
1451,53,96952.55,
1452,151,361855.47,
1453,116,303456.28,
1454,27,133266.88,
1455,4,91787.6,
1456,249,54269.05,
1457,11,181337.02,
1458,51,45784.38,
1459,113,245073.42,
1460,8,50133.7,
1461,564,70394.89,
1462,25,18426.47,
1463,1,76390.07,
1464,28,263758.61,
1465,32,239323.79,
1466,8,268751.13,
1467,92,646878.73,
1468,550,825127.41,
1469,145,409033.75,
1470,223,768962.79,
1471,96,34157.73,
1472,69,997495.58,
1473,75,79156.06,
1474,199,377574.25,
1475,303,351567.69,
1476,245,280496.96,
1477,210,693846.87,
1478,171,9640.35,
1479,36,130993.78,
1480,11,281820.8,
1481,6,125633.26,
1482,96,17532.41,
1483,106,166688.31,
1484,82,22266.98,
1485,97,1006363.18,
1486,295,280627.63,
1487,116,458403.91,
1488,10,32393.8,
1489,92,948982.76,
1490,57,208320.66,
1491,37,42259.98,
1492,32,996334.03,
1493,6,64521.33,
1494,9,31055.96,
1495,328,90184.74,
1496,80,252424.13,
1497,402,310724.99,
1498,248,10878.65,
1499,216,120187.87,
1500,81,120319.28,
1501,32,1325.91,
1502,338,240216.48,
1503,114,474797.25,
1504,11,121669.45,
1505,2,77527.4,
1506,5,12165.7,
1507,11,113443.91,
1508,15,243668.27,
1509,46,107866.42,
1510,41,139218.99,
1511,288,150968.83,
1512,395,577474.31,
1513,42,168132.45,
1514,21,17153.54,
1515,21,37885.1,
1516,28,13627.01,
1517,124,41618.81,
1518,139,101907.13,
1519,844,299179.84,
1520,94,465491.4,
1521,140,153639.18,
1522,46,2746.83,
1523,27,118472.73,
1524,110,168108.54,
1525,177,127344.19,
1526,17,30719.23,
1527,21,96866.02,
1528,96,39988.91,
1529,352,241555,
1530,134,325845.81,
1531,8,40985.57,
1532,371,177551.61,
1533,69,138281.51,
1534,45,312973.64,
1535,48,21084.75,
1536,14,126840.46,
1537,8,27043.61,
1538,325,117301.2,
1539,85,585650.91,
1540,133,28491.15,
1541,38,79003.01,
1542,70,166206.35,
1543,126,398786.2,
1544,38,110146.87,
1545,32,79721.05,
1546,94,58220.36,
1547,16,70818.92,
1548,483,202762.33,
1549,61,107285.46,
1550,17,9686.93,
1551,81,58035.56,
1552,144,643011.39,
1553,60,123569.08,
1554,177,260054.48,
1555,12,19235.68,
1556,2,667879.61,
1557,242,181960.35,
1558,43,76555.32,
1559,4,29217.19,
1560,38,130581.5,
1561,28,338650.38,
1562,43,63326.97,
1563,53,8437.16,
1564,64,105597.88,
1565,41,8532.7,
1566,43,12184.59,
1567,5,167217.06,
1568,128,156266.99,
1569,24,12575.91,
1570,56,78531.08,
1571,82,60617.38,
1572,158,206105.95,
1573,46,15667.21,
1574,129,6427.95,
1575,41,117907.64,
1576,119,631082.48,
1577,83,6676.05,
1578,100,65279.81,
1579,59,188536.75,
1580,18,72962.26,
1581,89,125777.19,
1582,53,40026.75,
1583,98,17051.1,
1584,3,25994.86,
1585,56,114442.59,
1586,109,287875.59,
1587,17,464703.17,
1588,310,17269.22,
1589,108,161483.38,
1590,61,312650.54,
1591,269,224980.27,
1592,171,38260,
1593,60,33305.4,
1594,64,281346.44,
1595,62,96031.01,
1596,158,329330.53,
1597,12,90033.52,
1598,35,126169.58,
1599,60,31490.54,
1600,9,124710.79,
1601,73,619446.67,
1602,70,135331.85,
1603,125,15639.79,
1604,58,239195.91,
1605,48,22708.15,
1606,122,425437.81,
1607,12,366691.9,
1608,56,77967.88,
1609,76,3201.95,
1610,20,49740.49,
1611,19,46497.71,
1612,26,73417.48,
1613,284,1162777.96,
1614,0,28448.79,
1615,253,860352.03,
1616,193,515885.66,
1617,84,106267.31,
1618,60,522982.6,
1619,1,152932.75,
1620,85,535531.58,
1621,128,129894.14,
1622,11,271748.62,
1623,6,122692.81,
1624,234,567045.17,
1625,47,253699.18,
1626,53,315234.72,
1627,152,30477.62,
1628,12,116057.88,
1629,238,94134.58,
1630,51,62953.47,
1631,372,119069.76,
1632,186,377595.12,
1633,58,146551.37,
1634,6,93636.48,
1635,339,420028.55,
1636,139,77670.5,
1637,458,560828.52,
1638,126,194650.25,
1639,143,38088.07,
1640,24,302716.24,
1641,42,571170.37,
1642,49,31278.41,
1643,8,321733.83,
1644,28,252325.71,
1645,398,1016162.95,
1646,52,177649.46,
1647,158,686565.16,
1648,169,569597.86,
1649,53,465419.25,
1650,59,87462.46,
1651,572,123481.63,
1652,48,117477.98,
1653,78,264689.79,
1654,8,9364.78,
1655,10,4214.83,
1656,84,858140.27,
1657,30,206014.87,
1658,118,159772.03,
1659,60,114439.74,
1660,111,1107421.33,
1661,169,48442.25,
1662,9,335903.96,
1663,21,120506.91,
1664,44,50417.87,
1665,392,798363.72,
1666,117,151757.58,
1667,152,215923.5,
1668,59,18867.95,
1669,31,95207.14,
1670,29,78509.92,
1671,41,30383.99,
1672,66,935187.34,
1673,27,32680.03,
1674,22,9773.03,
1675,26,47473.56,
1676,19,519636.08,
1677,35,89358.54,
1678,7,70333.39,
1679,46,44400.8,
1680,205,305618.45,
1681,134,229518.35,
1682,22,65446.4,
1683,15,286879.34,
1684,313,6098.29,
1685,17,29264.3,
1686,291,115550.44,
1687,11,124472.74,
1688,80,174628.88,
1689,139,60791.34,
1690,36,218866.78,
1691,225,28888.87,
1692,142,200935.76,
1693,96,14147.62,
1694,80,3137.78,
1695,332,115300.36,
1696,70,113186.17,
1697,87,62216.22,
1698,207,226201.17,
1699,69,176896.24,
1700,48,108849.56,
1701,39,203371.53,
1702,53,31698.06,
1703,12,139058.8,
1704,16,63602.53,
1705,15,59263.96,
1706,165,325450.51,
1707,6,77289.28,
1708,46,13612.52,
1709,34,6616.5,
1710,185,89606.31,
1711,19,275707.28,
1712,30,246934.31,
1713,31,10277.52,
1714,12,262431.35,
1715,16,358868.3,
1716,52,377455.92,
1717,75,149784.07,
1718,291,147753.56,
1719,48,39535.35,
1720,35,53885.25,
1721,92,170896.67,
1722,11,695793.28,
1723,48,126210.05,
1724,15,161719.25,
1725,70,147410.48,
1726,25,159160.84,
1727,8,146919.29,
1728,29,268414.97,
1729,40,7729.16,
1730,40,175379.57,
1731,71,198988.33,
1732,193,211287.31,
1733,19,139533.14,
1734,48,8273.28,
1735,103,792880.16,
1736,28,49971.49,
1737,24,175142.31,
1738,201,198317.69,
1739,76,99190.98,
1740,203,309818.82,
1741,36,127327.12,
1742,33,167556.88,
1743,91,980294.34,
1744,3,97279.95,
1745,110,57753.95,
1746,10,19397.88,
1747,33,337250.35,
1748,30,222382.14,
1749,25,6254.03,
1750,4,148714.74,
1751,89,12870.08,
1752,189,198236.59,
1753,75,52184.32,
1754,33,21125.87,
1755,4,46759.01,
1756,51,145233.68,
1757,46,96580.08,
1758,30,42845.45,
1759,68,128465.36,
1760,160,282049.75,
1761,70,58904.02,
1762,171,9105.98,
1763,86,202771.52,
1764,24,1104339.4,
1765,11,19141.95,
1766,12,211391.2,
1767,10,34734.16,
1768,47,41276.58,
1769,518,942930.17,
1770,52,113771.69,
1771,4,13890.27,
1772,63,42580.55,
1773,625,263315.53,
1774,197,290135.25,
1775,60,190063.88,
1776,64,636182.81,
1777,108,74733.85,
1778,38,58716.81,
1779,51,47849.97,
1780,7,125226.76,
1781,236,64354.06,
1782,5,51984.22,
1783,39,162334.63,
1784,154,181351.34,
1785,165,536500.84,
1786,80,5392.01,
1787,91,210658.23,
1788,37,30973.56,
1789,52,155806.59,
1790,23,427656.71,
1791,23,346901.39,
1792,91,80597.85,
1793,206,96935.56,
1794,51,64986.66,
1795,39,262937.66,
1796,226,20560.34,
1797,162,126297.78,
1798,116,237622.86,
1799,104,475436.63,
1800,34,72009.72,
1801,37,201137.54,
1802,38,46856.85,
1803,15,182739.99,
1804,184,556550.65,
1805,72,174254.94,
1806,145,214525.75,
1807,39,237398.09,
1808,13,170328.26,
1809,44,427528.23,
1810,47,1101236.21,
1811,32,67477.67,
1812,65,569181.38,
1813,238,530322.83,
1814,87,94390.37,
1815,41,424837.5,
1816,52,50626.9,
1817,6,62044.52,
1818,43,79466.25,
1819,110,169122.85,
1820,729,356221.72,
1821,35,45974.7,
1822,19,50160.61,
1823,26,749703.3,
1824,46,282362.75,
1825,29,55864.57,
1826,133,272009.51,
1827,16,16378.88,
1828,58,208953.53,
1829,87,553784.65,
1830,217,60809.01,
1831,175,134919.34,
1832,255,624085.7,
1833,44,98626.61,
1834,46,220850.77,
1835,7,145727.38,
1836,76,153154.57,
1837,87,223328.68,
1838,103,110233.98,
1839,69,131637.89,
1840,18,10356.01,
1841,396,238810.88,
1842,26,692729.95,
1843,32,154669.39,
1844,47,35914.19,
1845,22,58219.5,
1846,74,574313.88,
1847,301,750813.47,
1848,41,83030.2,
1849,7,68725.49,
1850,107,510989.38,
1851,18,374463.38,
1852,59,10511.07,
1853,27,45908.12,
1854,3,46224.59,
1855,416,323084.21,
1856,83,290955.8,
1857,51,21264.07,
1858,188,266276.71,
1859,17,115618.25,
1860,29,199778.45,
1861,18,28132.85,
1862,35,35642.36,
1863,62,275112.28,
1864,161,189706.83,
1865,114,565467.05,
1866,568,251691.73,
1867,119,393658.16,
1868,253,471360.79,
1869,24,197617.54,
1870,19,247846.51,
1871,61,269899.02,
1872,33,17333.73,
1873,147,58669.78,
1874,200,214133.68,
1875,39,165019.29,
1876,23,43735.11,
1877,21,34443.16,
1878,15,131696.87,
1879,7,349266.93,
1880,11,71616.27,
1881,64,364687.33,
1882,122,653806.25,
1883,68,861792,
1884,202,53197.37,
1885,2,230932.51,
1886,3,82807.7,
1887,32,456599.41,
1888,33,15495.97,
1889,43,73153.45,
1890,123,83980.08,
1891,32,184494.03,
1892,136,79273.61,
1893,8,30061.91,
1894,411,200038.24,
1895,58,426797.64,
1896,15,476433.78,
1897,72,185391.6,
1898,176,452426,
1899,26,284609.1,
1900,7,150665.35,
1901,44,11678.42,
1902,27,24363.86,
1903,368,77764.49,
1904,21,137236.47,
1905,528,627529.72,
1906,562,518856.13,
1907,619,117281.37,
1908,172,104628.31,
1909,5,35847.04,
1910,616,205890.03,
1911,63,787858.6,
1912,104,59631.2,
1913,37,112097.18,
1914,53,25418.58,
1915,48,235025.86,
1916,43,1266061.47,
1917,8,144579.44,
1918,52,67628.33,
1919,21,227850.95,
1920,61,25283.22,
1921,28,104240.63,
1922,62,164038.98,
1923,123,22246.54,
1924,927,992715.13,
1925,5,48067.95,
1926,26,178851.3,
1927,15,204075.73,
1928,68,205855.41,
1929,126,197018.16,
1930,15,51542.62,
1931,41,343025.35,
1932,22,585364.5,
1933,107,57423.84,
1934,8,201662.32,
1935,121,146057.86,
1936,168,12465.39,
1937,12,128863.14,
1938,37,208904.17,
1939,135,346283.22,
1940,16,73760.06,
1941,38,356908.42,
1942,76,641281.57,
1943,111,183260.91,
1944,11,379378.87,
1945,80,166753.91,
1946,68,52441.31,
1947,91,157830.04,
1948,553,483209,
1949,24,48244.08,
1950,35,26804.2,
1951,35,161014.25,
1952,22,175980.92,
1953,1,115906.3,
1954,43,783225.6,
1955,149,461022.59,
1956,7,24356,
1957,27,218723.45,
1958,6,47034.4,
1959,55,511107.21,
1960,99,444131.56,
1961,203,357450.72,
1962,33,9734.97,
1963,30,167336.09,
1964,15,28318.88,
1965,102,62814.97,
1966,61,326383.71,
1967,26,492046.44,
1968,317,42501.94,
1969,47,127529.44,
1970,65,79685.03,
1971,82,393931.33,
1972,661,689785.11,
1973,19,254504.43,
1974,207,93299.06,
1975,230,518933.95,
1976,36,411119.5,
1977,137,720521.44,
1978,58,139759.92,
1979,171,337381.24,
1980,51,129368.71,
1981,10,201649.76,
1982,604,236383.82,
1983,111,324889.19,
1984,107,148289.66,
1985,36,236007.07,
1986,33,161172.57,
1987,240,1296657.8,
1988,36,756713.01,
1989,186,669024.09,
1990,13,286372.61,
1991,38,370726.44,
1992,136,351732.71,
1993,22,421606.65,
1994,44,13148.09,
1995,99,194413.8,
1996,43,64359.77,
1997,18,66438.27,
1998,8,77940.74,
1999,21,237122.91,
2000,165,56921.36,
2001,206,262511.91,
2002,23,65858.54,
2003,63,678994.93,
2004,132,136280.56,
2005,211,18451,
2006,44,37028.76,
2007,46,154777.99,
2008,69,32403.62,
2009,53,298006.37,
2010,133,671928.15,
2011,15,46633.62,
2012,10,16380.64,
2013,208,389986.18,
2014,108,151071.28,
2015,150,848179.07,
2016,137,979091.49,
2017,42,99162.79,
2018,24,529199.81,
2019,91,23437.02,
2020,19,54849.91,
2021,120,341573.54,
2022,176,377144.52,
2023,12,450646.93,
2024,505,233041.11,
2025,55,68676.5,
2026,46,105895.71,
2027,31,205883.15,
2028,52,239125.76,
2029,6,105025.23,
2030,68,149455.15,
2031,314,248529.17,
2032,63,108459.33,
2033,183,189619.47,
2034,99,453221.17,
2035,1,73747.23,
2036,8,2315.04,
2037,111,68493.48,
2038,41,122490.44,
2039,82,129228.29,
2040,34,401135.83,
2041,36,13046.74,
2042,327,330992.93,
2043,127,242862.37,
2044,13,101845.5,
2045,5,9603.81,
2046,66,157883.08,
2047,235,9456.25,
2048,87,87688.5,
2049,82,961057.32,
2050,8,104848.76,
2051,26,101926.6,
2052,83,567506.45,
2053,360,248614.77,
2054,172,795155.38,
2055,12,486858.02,
2056,514,790980.84,
2057,8,112735.57,
2058,155,119522.56,
2059,41,41687.76,
2060,511,908716.07,
2061,52,116669.73,
2062,212,510724.52,
2063,89,355447.95,
2064,37,400789.57,
2065,6,27684.34,
2066,23,374934.16,
2067,234,272454.36,
2068,25,352453.33,
2069,159,95415.14,
2070,368,87523.26,
2071,11,159366.09,
2072,21,139224.65,
2073,45,35587.37,
2074,24,81309.02,
2075,128,270355.72,
2076,92,98926.3,
2077,85,94622.61,
2078,42,120592.25,
2079,86,41708.39,
2080,129,68049.11,
2081,152,277659.79,
2082,5,31018.96,
2083,138,167939.51,
2084,44,79851.56,
2085,28,130489.46,
2086,103,184301.18,
2087,7,23093.15,
2088,12,96495.13,
2089,131,400270.87,
2090,197,91433.26,
2091,75,344942.81,
2092,274,176099.71,
2093,21,331603.79,
2094,43,612848.23,
2095,4,6002.3,
2096,44,274232.78,
2097,4,88752.27,
2098,31,20352.09,
2099,169,983843.06,
2100,261,103265.32,
2101,49,132194.56,
2102,87,115965.64,
2103,11,248145.3,
2104,81,292198.7,
2105,18,185244.38,
2106,41,60311.18,
2107,292,31165.46,
2108,78,139865.04,
2109,12,5582.34,
2110,117,112608.7,
2111,70,321499.36,
2112,40,61258.38,
2113,104,56010.12,
2114,112,243003.94,
2115,29,81488.11,
2116,174,146147.9,
2117,14,84815.11,
2118,572,479351.2,
2119,7,155114.06,
2120,62,211987.06,
2121,180,106946.43,
2122,596,51320.18,
2123,81,133637.6,
2124,3,355285.73,
2125,59,116502.72,
2126,13,122393.54,
2127,43,281129.8,
2128,141,243846.4,
2129,8,7933.08,
2130,59,94775.01,
2131,105,164909.61,
2132,35,19840.18,
2133,60,18636.98,
2134,56,188920.19,
2135,617,989506.9,
2136,50,467375.53,
2137,9,152785.34,
2138,44,7399.25,
2139,25,47390.68,
2140,4,19105.38,
2141,64,139143.14,
2142,34,538806.57,
2143,20,107438.01,
2144,33,20680.56,
2145,126,42421.03,
2146,67,161111.9,
2147,56,134036.28,
2148,4,114051.07,
2149,44,464045.87,
2150,50,170717.3,
2151,28,138323.33,
2152,59,114660.55,
2153,68,138577.16,
2154,45,71038.57,
2155,1218,483237.55,
2156,76,45684.07,
2157,582,459265.9,
2158,271,164413.19,
2159,71,1224814.77,
2160,13,30310.93,
2161,21,51314.71,
2162,123,13082.44,
2163,131,1470896.57,
2164,309,187378.64,
2165,16,147403.55,
2166,94,876293.4,
2167,6,97395.7,
2168,44,40537.87,
2169,97,118526.42,
2170,84,43344.14,
2171,75,109770.02,
2172,165,520535.49,
2173,89,287129.83,
2174,126,333324.13,
2175,33,119370.41,
2176,34,252566.26,
2177,18,41072.09,
2178,306,37094.88,
2179,68,109735.19,
2180,53,77118.65,
2181,3,35815.84,
2182,81,263927.07,
2183,102,29542.64,
2184,45,35298.17,
2185,31,141766.1,
2186,185,17835.41,
2187,404,154937.3,
2188,35,806888.72,
2189,104,219547.12,
2190,49,119870.55,
2191,20,245836.03,
2192,34,239462.97,
2193,159,492150.18,
2194,112,284172.58,
2195,110,273831.5,
2196,35,13417.49,
2197,528,233003.69,
2198,91,108175.42,
2199,38,52289.68,
2200,41,130964.63,
2201,5,110792.37,
2202,58,4611.27,
2203,22,125635.52,
2204,188,76047.04,
2205,44,101892.72,
2206,263,257643.3,
2207,96,12493.8,
2208,14,119557.41,
2209,13,17698.87,
2210,31,76973.83,
2211,260,261698.81,
2212,41,254360.35,
2213,19,126571.62,
2214,283,268725.42,
2215,36,12930.04,
2216,282,297034.02,
2217,60,61580.95,
2218,111,127219.3,
2219,94,99304.88,
2220,17,576693.43,
2221,43,214670.65,
2222,28,172502.6,
2223,104,502946.49,
2224,39,86011.46,
2225,134,248625.16,
2226,7,356456.35,
2227,68,22673.68,
2228,56,53268.1,
2229,380,933569.52,
2230,287,213315.15,
2231,4,2349.13,
2232,13,259673.53,
2233,133,92271.48,
2234,14,66688.19,
2235,56,140149.96,
2236,338,1207772.51,
2237,89,15137.3,
2238,160,75590.64,
2239,102,251098.8,
2240,27,140153.66,
2241,81,171979.1,
2242,202,175536.22,
2243,7,305439.89,
2244,90,65018.49,
2245,40,192323.02,
2246,29,30921.96,
2247,42,29417.65,
2248,106,241744.56,
2249,258,6021.15,
2250,48,146187.29,
2251,149,59616.04,
2252,27,91319.24,
2253,67,162376.81,
2254,37,45022.34,
2255,40,96382.9,
2256,750,426130.07,
2257,132,137386.17,
2258,23,145048.05,
2259,115,23798.41,
2260,77,214947.5,
2261,184,739000.33,
2262,31,95051.51,
2263,27,45919.52,
2264,466,458051.88,
2265,15,88877.5,
2266,10,393545.09,
2267,63,405686.63,
2268,25,604937.9,
2269,10,247509.29,
2270,245,103615.14,
2271,14,524285.28,
2272,100,362897.83,
2273,14,195599.98,
2274,164,42534.01,
2275,60,125542.76,
2276,278,692243.78,
2277,68,6104.35,
2278,305,122817.78,
2279,99,1252339.67,
2280,493,148902.85,
2281,72,29905.02,
2282,66,25012.87,
2283,114,547342.15,
2284,71,237029.36,
2285,143,74622.16,
2286,45,275462.94,
2287,329,286145.66,
2288,6,9107.59,
2289,178,72185.65,
2290,62,312427.52,
2291,63,138726.21,
2292,199,459493.09,
2293,141,237478.54,
2294,71,48271.89,
2295,35,107832.33,
2296,307,197934.9,
2297,97,583176.82,
2298,477,312681.32,
2299,78,101328.96,
2300,123,67253.18,
2301,10,24141.15,
2302,62,13782.27,
2303,6,4320.45,
2304,33,296482.26,
2305,53,77089.8,
2306,161,114962.81,
2307,94,58336.99,
2308,131,93980.85,
2309,10,18647.7,
2310,83,107429.47,
2311,149,188269.27,
2312,15,66688.17,
2313,45,160037.34,
2314,202,133049.69,
2315,76,60905.86,
2316,157,713206.88,
2317,9,743151.06,
2318,328,675668.02,
2319,56,122957,
2320,12,431367.5,
2321,57,68014.13,
2322,46,23230.48,
2323,160,104935.13,
2324,16,26928.9,
2325,75,1032304.04,
2326,145,467780.65,
2327,13,496000.27,
2328,143,161637.96,
2329,47,299321.14,
2330,101,147110.93,
2331,71,85215,
2332,409,136782.31,
2333,31,24167.42,
2334,11,73654.53,
2335,50,50655.54,
2336,97,137173.9,
2337,22,3366.29,
2338,33,441420.98,
2339,66,277505.91,
2340,42,52727.62,
